,Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
936,Beijing,2008,4x100,Medley,1,Men,USA,"Michael Phelps, Mark Gangloff, Ian Crocker, Garrett Weber-Gale, Matt Grevers, Jason Lezak, Brendan Hansen, Aaron Peirsol",00:03:29.340000,2
937,Beijing,2008,4x100,Medley,1,Men,AUS,"Eamon Sullivan, Hayden Stoeckel, Adam Pine, Matt Targett, Andrew Lauterstein, Brenton Rickard, Christian Sprenger, Ashley Delaney",00:03:30.040000,3
938,Beijing,2008,4x100,Medley,1,Men,JPN,"Takuro Fujii, Junichi Miyashita, Kosuke Kitajima, Hisayoshi Sato",00:03:31.180000,4
939,Beijing,2008,4x100,Medley,1,Men,RUS,"Nikolay Skvortsov, Andrey Grechin, Roman Sloudnov, Arkady Vyatchanin, Evgeny Korotyshkin, Evgeny Lagunov",00:03:31.920000,4
940,Beijing,2008,4x100,Medley,1,Men,NZL,"Daniel Bell, Corney Swanepoel, Glenn Snyders, Cameron Gibson",00:03:33.390000,4
941,Beijing,2008,4x100,Medley,1,Men,GBR,"Liam Tancock, Michael Rock, Christopher Cook, Simon Burnett",00:03:33.690000,4
942,Beijing,2008,4x100,Medley,1,Men,ZAF,"Cameron Van Der Burgh, Darian Townsend, Lyndon Ferns, Gerhard Zandberg",00:03:33.700000,4
943,Beijing,2008,4x100,Medley,1,Men,FRA,"Benjamin Stasiulis, Christophe Lebon, Fabien Gilot, Hugues Duboscq",,5
944,Beijing,2008,4x100,Medley,1,Women,AUS,"Emily Seebohm, Libby Trickett, Shayne Reese, Tarnee White, Leisel Jones, Jessicah Schipper, Felicity Galvez",00:03:52.690000,2
945,Beijing,2008,4x100,Medley,1,Women,USA,"Natalie Coughlin, Elaine Breeden, Christine Magnuson, Dara Torres, Kara Lynn Joyce, Margaret Hoelzer, Rebecca Soni, Megan Quann",00:03:53.300000,3
946,Beijing,2008,4x100,Medley,1,Women,CHN,"Tianlongzi Xu, Jing Zhao, Yafei Zhou, Jiaying Pang, Ye Sun",00:03:56.110000,4
947,Beijing,2008,4x100,Medley,1,Women,GBR,"Kate Haywood, Francesca Halsall, Gemma Spofforth, Jemma Lowe",00:03:57.500000,4
948,Beijing,2008,4x100,Medley,1,Women,RUS,"Kseniya Moskvina, Anastasiya Tulapina, Yuliya Efimova, Anastasia Zueva, Natalia Sutyagina",00:03:57.840000,4
949,Beijing,2008,4x100,Medley,1,Women,JPN,"Asami Kitagawa, Yuka Kato, Reiko Nakamura, Hanae Ito, Haruka Ueda",00:03:59.540000,4
950,Beijing,2008,4x100,Medley,1,Women,CAN,"Audrey Lacroix, Annamay Pierse, Erica Morningstar, Julia Wilkinson",00:04:01.350000,4
951,Beijing,2008,4x100,Medley,1,Women,GER,"Antje Buschschulte, Daniela Samulski, Britta Steffen, Sarah Poewe",,5
952,Beijing,2008,4x200,Freestyle,1,Men,USA,,00:06:58.560000,1
953,Beijing,2008,4x200,Freestyle,1,Men,RUS,"Danila Izotov, Nikita Lobintsev, Mikhail Polishchuk, Evgeny Lagunov, Alexander Sukhorukov",00:07:03.700000,2
954,Beijing,2008,4x200,Freestyle,1,Men,AUS,"Grant Hackett, Kirk Palmer, Patrick Murphy, Leith Brodie, Nick Ffrost, Grant Brits",00:07:04.980000,3
955,Beijing,2008,4x200,Freestyle,1,Men,ITA,"Marco Belotti, Nicola Cassio, Filippo Magnini, Emiliano Brembilla, Massimiliano Rosolino",00:07:05.350000,4
956,Beijing,2008,4x200,Freestyle,1,Men,CAN,"Brent Hayden, Adam Sioui, Rick Say, Brian Johns, Andrew Hurd, Colin Russell",00:07:05.770000,4
957,Beijing,2008,4x200,Freestyle,1,Men,GBR,"David Carry, Ross Davenport, Robbie Renwick, Andrew Hunter",00:07:05.920000,4
958,Beijing,2008,4x200,Freestyle,1,Men,JPN,"Yasunori Mononobe, Hisato Matsumoto, Sho Uchida, Yoshihiro Okumura",00:07:10.310000,4
959,Beijing,2008,4x200,Freestyle,1,Men,ZAF,"Jean Basson, Sebastien Daniel Rousseau, Jan Venter, Darian Townsend",00:07:13.020000,4
960,Beijing,2008,4x200,Freestyle,1,Women,AUS,"Stephanie Rice, Lara Davenport, Felicity Galvez, Kylie Palmer, Melanie Schlanger, Linda Mackenzie, Bronte Barratt, Angie Bainbridge",00:07:44.310000,1
961,Beijing,2008,4x200,Freestyle,1,Women,CHN,"Jiaying Pang, Miao Tan, Qianwei Zhu, Jingzhi Tang, Yu-Ting Yang",00:07:45.930000,2
962,Beijing,2008,4x200,Freestyle,1,Women,USA,"Caroline Burckle, Katie Hoff, Christine Marshall, Allison Schmitt, Julia Smit, Natalie Coughlin, Kimberly Vandenberg",00:07:46.330000,3
963,Beijing,2008,4x200,Freestyle,1,Women,ITA,"Alessia Filippi, Alice Carpanese, Federica Pellegrini, Flavia Zoccari, Renata Fabiola Spagnolo",00:07:49.760000,4
964,Beijing,2008,4x200,Freestyle,1,Women,FRA,"Celine Couderc, Alena Popchanka, Ophelie-Cyrielle Etienne, Camille Muffat, Coralie Balmy, Aurore Mongel",00:07:50.660000,4
965,Beijing,2008,4x200,Freestyle,1,Women,HUN,"Eszter Dara, Zsuzsanna Jakabos, Evelin Verraszto, Agnes Mutina",00:07:55.530000,4
966,Beijing,2008,4x200,Freestyle,1,Women,JPN,"Maki Mita, Emi Takanabe, Haruka Ueda, Misaki Yamaguchi",00:07:57.560000,4
967,Beijing,2008,4x200,Freestyle,1,Women,SWE,"Gabriella Fagundez, Ida Marko-Varga, Petra Granlund, Josefin Lillhage",00:07:59.830000,4
968,Beijing,2008,50m,Freestyle,0,Men,BRA,Cesar Cielo Filho,21.300,1
969,Beijing,2008,50m,Freestyle,0,Men,FRA,Amaury Leveaux,21.450,2
970,Beijing,2008,50m,Freestyle,0,Men,FRA,Alain Bernard,21.490,3
971,Beijing,2008,50m,Freestyle,0,Men,AUS,Ashley Callus,21.620,4
972,Beijing,2008,50m,Freestyle,0,Men,USA,Ben Wildman-Tobriner,21.640,4
973,Beijing,2008,50m,Freestyle,0,Men,AUS,Eamon Sullivan,21.650,4
974,Beijing,2008,50m,Freestyle,0,Men,RSA,Roland Schoeman,21.670,4
975,Beijing,2008,50m,Freestyle,0,Men,SWE,Stefan Nystrand,21.720,4
976,Beijing,2008,50m,Freestyle,0,Women,GER,Britta Steffen,24.060,1
977,Beijing,2008,50m,Freestyle,0,Women,USA,Dara Torres,24.070,2
978,Beijing,2008,50m,Freestyle,0,Women,AUS,Cate Campbell,24.170,3
979,Beijing,2008,50m,Freestyle,0,Women,AUS,Libby Trickett,24.250,4
980,Beijing,2008,50m,Freestyle,0,Women,NED,Marleen Veldhuis,24.260,4
981,Beijing,2008,50m,Freestyle,0,Women,USA,Kara Lynn Joyce,24.630,4
982,Beijing,2008,50m,Freestyle,0,Women,NED,Hinkelien Schreuder,24.650,4
983,Beijing,2008,50m,Freestyle,0,Women,BLR,Aliaksandra Herasimenia,24.770,4
984,Beijing,2008,800m,Freestyle,0,Women,GBR,Rebecca Adlington,00:08:14.100000,1
985,Beijing,2008,800m,Freestyle,0,Women,ITA,Alessia Filippi,00:08:20.230000,2
986,Beijing,2008,800m,Freestyle,0,Women,DEN,Lotte Friis,00:08:23.030000,3
987,Beijing,2008,800m,Freestyle,0,Women,ROU,Camelia Alina Potec,00:08:23.110000,4
988,Beijing,2008,800m,Freestyle,0,Women,CHN,Xuanxu Li,00:08:26.340000,4
989,Beijing,2008,800m,Freestyle,0,Women,AUS,Kylie Palmer,00:08:26.390000,4
990,Beijing,2008,800m,Freestyle,0,Women,RUS,Elena Sokolova,00:08:29.790000,4
991,Beijing,2008,800m,Freestyle,0,Women,GBR,Cassandra Patten,00:08:32.350000,4
992,Athens,2004,100m,Backstroke,0,Men,USA,Aaron Peirsol,54.060,1
993,Athens,2004,100m,Backstroke,0,Men,AUT,Markus Rogan,54.350,2
994,Athens,2004,100m,Backstroke,0,Men,JPN,Tomomi Morita,54.360,3
995,Athens,2004,100m,Backstroke,0,Men,USA,Lenny Krayzelburg,54.380,4
996,Athens,2004,100m,Backstroke,0,Men,AUS,Matthew Welsh,54.520,4
997,Athens,2004,100m,Backstroke,0,Men,HUN,Laszlo Cseh,54.610,4
998,Athens,2004,100m,Backstroke,0,Men,GER,Steffen Driesen,54.630,4
999,Athens,2004,100m,Backstroke,0,Men,GER,Marco Di Carli,55.270,4
1000,Athens,2004,100m,Backstroke,0,Women,USA,Natalie Coughlin,00:01:00.370000,1
1001,Athens,2004,100m,Backstroke,0,Women,ZIM,Kirsty Leigh Coventry,00:01:00.500000,2
1002,Athens,2004,100m,Backstroke,0,Women,FRA,Laure Manaudou,00:01:00.880000,3
1003,Athens,2004,100m,Backstroke,0,Women,JPN,Reiko Nakamura,00:01:01.050000,4
1004,Athens,2004,100m,Backstroke,0,Women,ESP,Nina Alexandrovna Zhivanevskaya,00:01:01.120000,4
1005,Athens,2004,100m,Backstroke,0,Women,GER,Antje Buschschulte,00:01:01.390000,4
1006,Athens,2004,100m,Backstroke,0,Women,DEN,Louise Ornstedt,00:01:01.510000,4
1007,Athens,2004,100m,Backstroke,0,Women,USA,Haley Cope,00:01:01.760000,4
1008,Athens,2004,100m,Breaststroke,0,Men,JPN,Kosuke Kitajima,00:01:00.080000,1
1009,Athens,2004,100m,Breaststroke,0,Men,USA,Brendan Hansen,00:01:00.250000,2
1010,Athens,2004,100m,Breaststroke,0,Men,FRA,Hugues Duboscq,00:01:00.880000,3
1011,Athens,2004,100m,Breaststroke,0,Men,USA,Mark Gangloff,00:01:01.170000,4
1012,Athens,2004,100m,Breaststroke,0,Men,KAZ,Vladislav Polyakov,00:01:01.340000,4
1013,Athens,2004,100m,Breaststroke,0,Men,GBR,James Gibson,00:01:01.360000,4
1014,Athens,2004,100m,Breaststroke,0,Men,GBR,Darren Mew,00:01:01.660000,4
1015,Athens,2004,100m,Breaststroke,0,Men,UKR,Oleh Lisohor,00:01:02.420000,4
1016,Athens,2004,100m,Breaststroke,0,Women,CHN,Xuejuan Luo,00:01:06.640000,2
1017,Athens,2004,100m,Breaststroke,0,Women,AUS,Brooke Hanson,00:01:07.150000,3
1018,Athens,2004,100m,Breaststroke,0,Women,AUS,Leisel Jones,00:01:07.160000,4
1019,Athens,2004,100m,Breaststroke,0,Women,USA,Amanda Beard,00:01:07.440000,4
1020,Athens,2004,100m,Breaststroke,0,Women,GER,Sarah Poewe,00:01:07.530000,4
1021,Athens,2004,100m,Breaststroke,0,Women,USA,Tara Kirk,00:01:07.590000,4
1022,Athens,2004,100m,Breaststroke,0,Women,UKR,Svitlana Bondarenko,00:01:08.190000,4
1023,Athens,2004,100m,Breaststroke,0,Women,CHN,Hui Qi,,5
1024,Athens,2004,100m,Butterfly,0,Men,USA,Michael Phelps,51.250,1
1025,Athens,2004,100m,Butterfly,0,Men,USA,Ian Crocker,51.290,2
1026,Athens,2004,100m,Butterfly,0,Men,UKR,Andriy Serdinov,51.360,3
1027,Athens,2004,100m,Butterfly,0,Men,GER,Thomas Rupprath,52.270,4
1028,Athens,2004,100m,Butterfly,0,Men,RUS,Igor Marchenko,52.320,4
1029,Athens,2004,100m,Butterfly,0,Men,BRA,Gabriel Mangabeira,52.340,4
1030,Athens,2004,100m,Butterfly,0,Men,CRO,Duje Draganja,52.460,4
1031,Athens,2004,100m,Butterfly,0,Men,AUS,Geoffrey Huegill,52.560,4
1032,Athens,2004,100m,Butterfly,0,Women,AUS,Petria Thomas,57.720,1
1033,Athens,2004,100m,Butterfly,0,Women,POL,Otylia Jedrzejczak,57.840,2
1034,Athens,2004,100m,Butterfly,0,Women,NED,Inge De Bruijn,57.990,3
1035,Athens,2004,100m,Butterfly,0,Women,AUS,Jessicah Schipper,58.220,4
1036,Athens,2004,100m,Butterfly,0,Women,USA,Jenny Thompson,58.720,4
1037,Athens,2004,100m,Butterfly,0,Women,SVK,Martina Moravcova,58.960,4
1038,Athens,2004,100m,Butterfly,0,Women,BLR,Alena Popchanka,59.060,4
1039,Athens,2004,100m,Butterfly,0,Women,JPN,Junko Onishi,59.830,4
1040,Athens,2004,100m,Freestyle,0,Men,NED,Pieter Van Den Hoogenband,48.170,1
1041,Athens,2004,100m,Freestyle,0,Men,RSA,Roland Schoeman,48.230,2
1042,Athens,2004,100m,Freestyle,0,Men,AUS,Ian Thorpe,48.560,3
1043,Athens,2004,100m,Freestyle,0,Men,RSA,Ryk Neethling,48.630,4
1044,Athens,2004,100m,Freestyle,0,Men,ITA,Filippo Magnini,48.990,4
1045,Athens,2004,100m,Freestyle,0,Men,CRO,Duje Draganja,49.230,4
1046,Athens,2004,100m,Freestyle,0,Men,ALG,Salim Iles,49.300,4
1047,Athens,2004,100m,Freestyle,0,Men,RUS,Andrey Kapralov,49.300,4
1048,Athens,2004,100m,Freestyle,0,Women,AUS,Jodie Henry,53.840,1
1049,Athens,2004,100m,Freestyle,0,Women,NED,Inge De Bruijn,54.160,2
1050,Athens,2004,100m,Freestyle,0,Women,USA,Natalie Coughlin,54.400,3
1051,Athens,2004,100m,Freestyle,0,Women,FRA,Malia Metella,54.500,4
1052,Athens,2004,100m,Freestyle,0,Women,USA,Kara Lynn Joyce,54.540,4
1053,Athens,2004,100m,Freestyle,0,Women,GRE,Nery Mantey Niangkouara,54.810,4
1054,Athens,2004,100m,Freestyle,0,Women,SVK,Martina Moravcova,55.120,4
1055,Athens,2004,100m,Freestyle,0,Women,BLR,Alena Popchanka,55.240,4
1056,Athens,2004,1500m,Freestyle,0,Men,AUS,Grant Hackett,00:14:43.400000,1
1057,Athens,2004,1500m,Freestyle,0,Men,USA,Larsen Jensen,00:14:45.290000,2
1058,Athens,2004,1500m,Freestyle,0,Men,GBR,David Davies,00:14:45.950000,3
1059,Athens,2004,1500m,Freestyle,0,Men,RUS,Yuri Prilukov,00:14:52.480000,4
1060,Athens,2004,1500m,Freestyle,0,Men,GRE,Spyridon Gianniotis,00:15:03.690000,4
1061,Athens,2004,1500m,Freestyle,0,Men,GBR,Graeme Smith,00:15:09.710000,4
1062,Athens,2004,1500m,Freestyle,0,Men,ROU,Dragos Cristian Coman,00:15:10.210000,4
1063,Athens,2004,1500m,Freestyle,0,Men,AUS,Craig Stevens,00:15:13.660000,4
1064,Athens,2004,200m,Backstroke,0,Men,USA,Aaron Peirsol,00:01:54.950000,1
1065,Athens,2004,200m,Backstroke,0,Men,AUT,Markus Rogan,00:01:57.350000,2
1066,Athens,2004,200m,Backstroke,0,Men,ROU,Razvan Ionut Florea,00:01:57.560000,3
1067,Athens,2004,200m,Backstroke,0,Men,GBR,James Goddard,00:01:57.760000,4
1068,Athens,2004,200m,Backstroke,0,Men,JPN,Tomomi Morita,00:01:58.400000,4
1069,Athens,2004,200m,Backstroke,0,Men,FRA,Simon Dufour,00:01:58.490000,4
1070,Athens,2004,200m,Backstroke,0,Men,GBR,Gregor Tait,00:01:59.280000,4
1071,Athens,2004,200m,Backstroke,0,Men,SLO,Blaz Medvesek,00:02:00.060000,4
1072,Athens,2004,200m,Backstroke,0,Women,ZIM,Kirsty Leigh Coventry,00:02:09.190000,1
1073,Athens,2004,200m,Backstroke,0,Women,RUS,Stanislava Komarova,00:02:09.720000,2
1074,Athens,2004,200m,Backstroke,0,Women,JPN,Reiko Nakamura,00:02:09.880000,3
1075,Athens,2004,200m,Backstroke,0,Women,GER,Antje Buschschulte,00:02:09.880000,3
1076,Athens,2004,200m,Backstroke,0,Women,USA,Margaret Hoelzer,00:02:10.700000,4
1077,Athens,2004,200m,Backstroke,0,Women,DEN,Louise Ornstedt,00:02:11.150000,4
1078,Athens,2004,200m,Backstroke,0,Women,GBR,Katy Sexton,00:02:12.110000,4
1079,Athens,2004,200m,Backstroke,0,Women,JPN,Aya Terakawa,00:02:12.900000,4
1080,Athens,2004,200m,Breaststroke,0,Men,JPN,Kosuke Kitajima,00:02:09.440000,2
1081,Athens,2004,200m,Breaststroke,0,Men,HUN,Daniel Gyurta,00:02:10.800000,3
1082,Athens,2004,200m,Breaststroke,0,Men,USA,Brendan Hansen,00:02:10.870000,4
1083,Athens,2004,200m,Breaststroke,0,Men,ITA,Paolo Bossini,00:02:11.200000,4
1084,Athens,2004,200m,Breaststroke,0,Men,KAZ,Vladislav Polyakov,00:02:11.760000,4
1085,Athens,2004,200m,Breaststroke,0,Men,CAN,Mike Brown,00:02:11.940000,4
1086,Athens,2004,200m,Breaststroke,0,Men,USA,Scott Usher,00:02:11.950000,4
1087,Athens,2004,200m,Breaststroke,0,Men,AUS,Jim Piper,,5
1088,Athens,2004,200m,Breaststroke,0,Women,USA,Amanda Beard,00:02:23.370000,1
1089,Athens,2004,200m,Breaststroke,0,Women,AUS,Leisel Jones,00:02:23.600000,2
1090,Athens,2004,200m,Breaststroke,0,Women,GER,Anne Poleska,00:02:25.820000,3
1091,Athens,2004,200m,Breaststroke,0,Women,JPN,Masami Tanaka,00:02:25.870000,4
1092,Athens,2004,200m,Breaststroke,0,Women,HUN,Agnes Kovacs,00:02:26.120000,4
1093,Athens,2004,200m,Breaststroke,0,Women,CHN,Hui Qi,00:02:26.350000,4
1094,Athens,2004,200m,Breaststroke,0,Women,AUT,Mirna Jukic,00:02:26.360000,4
1095,Athens,2004,200m,Breaststroke,0,Women,AUS,Brooke Hanson,00:02:26.390000,4
1096,Athens,2004,200m,Butterfly,0,Men,USA,Michael Phelps,00:01:54.040000,1
1097,Athens,2004,200m,Butterfly,0,Men,JPN,Takashi Yamamoto,00:01:54.560000,2
1098,Athens,2004,200m,Butterfly,0,Men,GBR,Steve Parry,00:01:55.520000,3
1099,Athens,2004,200m,Butterfly,0,Men,POL,Pawel Korzeniowski,00:01:56.000000,4
1100,Athens,2004,200m,Butterfly,0,Men,ROU,Ioan Stefan Gherghel,00:01:56.100000,4
1101,Athens,2004,200m,Butterfly,0,Men,CHN,Peng Wu,00:01:56.280000,4
1102,Athens,2004,200m,Butterfly,0,Men,RUS,Nikolay Skvortsov,00:01:57.140000,4
1103,Athens,2004,200m,Butterfly,0,Men,USA,Tom Malchow,00:01:57.480000,4
1104,Athens,2004,200m,Butterfly,0,Women,POL,Otylia Jedrzejczak,00:02:06.050000,1
1105,Athens,2004,200m,Butterfly,0,Women,AUS,Petria Thomas,00:02:06.360000,2
1106,Athens,2004,200m,Butterfly,0,Women,JPN,Yuko Nakanishi,00:02:08.040000,3
1107,Athens,2004,200m,Butterfly,0,Women,USA,Kaitlin Sandeno,00:02:08.180000,4
1108,Athens,2004,200m,Butterfly,0,Women,AUS,Felicity Galvez,00:02:09.280000,4
1109,Athens,2004,200m,Butterfly,0,Women,DEN,Mette Jacobsen,00:02:10.010000,4
1110,Athens,2004,200m,Butterfly,0,Women,ITA,Paola Cavallino,00:02:10.140000,4
1111,Athens,2004,200m,Butterfly,0,Women,HUN,Eva Risztov,00:02:10.580000,4
1112,Athens,2004,200m,Freestyle,0,Men,AUS,Ian Thorpe,00:01:44.710000,1
1113,Athens,2004,200m,Freestyle,0,Men,NED,Pieter Van Den Hoogenband,00:01:45.230000,2
1114,Athens,2004,200m,Freestyle,0,Men,USA,Michael Phelps,00:01:45.320000,3
1115,Athens,2004,200m,Freestyle,0,Men,USA,Klete Keller,00:01:46.130000,4
1116,Athens,2004,200m,Freestyle,0,Men,AUS,Grant Hackett,00:01:46.560000,4
1117,Athens,2004,200m,Freestyle,0,Men,CAN,Rick Say,00:01:47.550000,4
1118,Athens,2004,200m,Freestyle,0,Men,GBR,Simon Burnett,00:01:48.020000,4
1119,Athens,2004,200m,Freestyle,0,Men,ITA,Emiliano Brembilla,00:01:48.400000,4
1120,Athens,2004,200m,Freestyle,0,Women,ROU,Camelia Alina Potec,00:01:58.030000,1
1121,Athens,2004,200m,Freestyle,0,Women,ITA,Federica Pellegrini,00:01:58.220000,2
1122,Athens,2004,200m,Freestyle,0,Women,FRA,Solenne Figues,00:01:58.450000,3
1123,Athens,2004,200m,Freestyle,0,Women,POL,Paulina Barzycka,00:01:58.620000,4
1124,Athens,2004,200m,Freestyle,0,Women,GER,Franziska Van Almsick,00:01:58.880000,4
1125,Athens,2004,200m,Freestyle,0,Women,USA,Dana Vollmer,00:01:58.980000,4
1126,Athens,2004,200m,Freestyle,0,Women,CHN,Jiaying Pang,00:01:59.160000,4
1127,Athens,2004,200m,Freestyle,0,Women,SWE,Josefin Lillhage,00:01:59.200000,4
1128,Athens,2004,200m,Individual medley,0,Men,USA,Michael Phelps,00:01:57.140000,1
1129,Athens,2004,200m,Individual medley,0,Men,USA,Ryan Lochte,00:01:58.780000,2
1130,Athens,2004,200m,Individual medley,0,Men,TTO,George Bovell,00:01:58.800000,3
1131,Athens,2004,200m,Individual medley,0,Men,HUN,Laszlo Cseh,00:01:58.840000,4
1132,Athens,2004,200m,Individual medley,0,Men,BRA,Thiago Pereira,00:02:00.110000,4
1133,Athens,2004,200m,Individual medley,0,Men,JPN,Takahiro Mori,00:02:00.600000,4
1134,Athens,2004,200m,Individual medley,0,Men,LTU,Vytautas Janusaitis,00:02:01.280000,4
1135,Athens,2004,200m,Individual medley,0,Men,JPN,Jiro Miki,00:02:02.160000,4
1136,Athens,2004,200m,Individual medley,0,Women,UKR,Yana Klochkova,00:02:11.140000,1
1137,Athens,2004,200m,Individual medley,0,Women,USA,Amanda Beard,00:02:11.700000,2
1138,Athens,2004,200m,Individual medley,0,Women,ZIM,Kirsty Leigh Coventry,00:02:12.720000,3
1139,Athens,2004,200m,Individual medley,0,Women,HUN,Agnes Kovacs,00:02:13.580000,4
1140,Athens,2004,200m,Individual medley,0,Women,GER,Teresa Rohmann,00:02:13.700000,4
1141,Athens,2004,200m,Individual medley,0,Women,AUS,Lara Carroll,00:02:13.740000,4
1142,Athens,2004,200m,Individual medley,0,Women,USA,Katie Hoff,00:02:13.970000,4
1143,Athens,2004,200m,Individual medley,0,Women,ROU,Beatrice Caslaru,00:02:15.400000,4
1144,Athens,2004,400m,Freestyle,0,Men,AUS,Ian Thorpe,00:03:43.100000,1
1145,Athens,2004,400m,Freestyle,0,Men,AUS,Grant Hackett,00:03:43.360000,2
1146,Athens,2004,400m,Freestyle,0,Men,USA,Klete Keller,00:03:44.110000,3
1147,Athens,2004,400m,Freestyle,0,Men,USA,Larsen Jensen,00:03:46.080000,4
1148,Athens,2004,400m,Freestyle,0,Men,ITA,Massimiliano Rosolino,00:03:46.250000,4
1149,Athens,2004,400m,Freestyle,0,Men,RUS,Yuri Prilukov,00:03:46.690000,4
1150,Athens,2004,400m,Freestyle,0,Men,GRE,Spyridon Gianniotis,00:03:48.770000,4
1151,Athens,2004,400m,Freestyle,0,Men,JPN,Takeshi Matsuda,00:03:48.960000,4
1152,Athens,2004,400m,Freestyle,0,Women,FRA,Laure Manaudou,00:04:05.340000,1
1153,Athens,2004,400m,Freestyle,0,Women,POL,Otylia Jedrzejczak,00:04:05.840000,2
1154,Athens,2004,400m,Freestyle,0,Women,USA,Kaitlin Sandeno,00:04:06.190000,3
1155,Athens,2004,400m,Freestyle,0,Women,ROU,Camelia Alina Potec,00:04:06.340000,4
1156,Athens,2004,400m,Freestyle,0,Women,JPN,Ai Shibata,00:04:07.510000,4
1157,Athens,2004,400m,Freestyle,0,Women,JPN,Sachiko Yamada,00:04:10.910000,4
1158,Athens,2004,400m,Freestyle,0,Women,AUS,Linda Mackenzie,00:04:10.920000,4
1159,Athens,2004,400m,Freestyle,0,Women,GBR,Rebecca Cooke,00:04:11.350000,4
1160,Athens,2004,400m,Individual medley,0,Men,USA,Michael Phelps,00:04:08.260000,1
1161,Athens,2004,400m,Individual medley,0,Men,USA,Erik Vendt,00:04:11.810000,2
1162,Athens,2004,400m,Individual medley,0,Men,HUN,Laszlo Cseh,00:04:12.150000,3
1163,Athens,2004,400m,Individual medley,0,Men,ITA,Alessio Boggiatto,00:04:12.280000,4
1164,Athens,2004,400m,Individual medley,0,Men,TUN,Oussama Mellouli,00:04:14.490000,4
1165,Athens,2004,400m,Individual medley,0,Men,GRE,Ioannis Kokkodis,00:04:18.600000,4
1166,Athens,2004,400m,Individual medley,0,Men,JPN,Jiro Miki,00:04:19.970000,4
1167,Athens,2004,400m,Individual medley,0,Men,AUS,Travis Nederpelt,00:04:20.080000,4
1168,Athens,2004,400m,Individual medley,0,Women,UKR,Yana Klochkova,00:04:34.830000,1
1169,Athens,2004,400m,Individual medley,0,Women,USA,Kaitlin Sandeno,00:04:34.950000,2
1170,Athens,2004,400m,Individual medley,0,Women,ARG,Georgina Bardach,00:04:37.510000,3
1171,Athens,2004,400m,Individual medley,0,Women,HUN,Eva Risztov,00:04:39.290000,4
1172,Athens,2004,400m,Individual medley,0,Women,BRA,Joanna Maranhao,00:04:40.000000,4
1173,Athens,2004,400m,Individual medley,0,Women,GER,Nicole Hetzer,00:04:40.200000,4
1174,Athens,2004,400m,Individual medley,0,Women,KOR,Yoosun Nam,00:04:50.350000,4
1175,Athens,2004,400m,Individual medley,0,Women,GRE,Vasiliki Angelopoulou,00:04:50.850000,4
1176,Athens,2004,4x100,Freestyle,1,Men,ZAF,"Darian Townsend, Roland Schoeman, Ryk Neethling, Lyndon Ferns",00:03:13.170000,1
1177,Athens,2004,4x100,Freestyle,1,Men,NLD,"Klaas-Erik Zwering, Mitja Zastrow, Mark Hermanus Veens, Johan Kenkhuis, Pieter Van Den Hoogenband",00:03:14.360000,2
1178,Athens,2004,4x100,Freestyle,1,Men,USA,"Michael Phelps, Nate Dusing, Neil Walker, Jason Lezak, Ian Crocker, Gabe Woodward",00:03:14.620000,3
1179,Athens,2004,4x100,Freestyle,1,Men,RUS,"Denis Pimankov, Evgeny Lagunov, Andrey Kapralov, Ivan Usov, Alexander Popov",00:03:15.750000,4
1180,Athens,2004,4x100,Freestyle,1,Men,ITA,"Filippo Magnini, Michele Scarica, Christian Galenda, Lorenzo Vismara, Alessandro Calvi",00:03:15.750000,4
1181,Athens,2004,4x100,Freestyle,1,Men,AUS,"Todd Pearson, Jono Van Hazel, Eamon Sullivan, Michael Klim, Ashley Callus, Ian Thorpe",00:03:15.770000,4
1182,Athens,2004,4x100,Freestyle,1,Men,FRA,"Frederick Bousquet, Julien Sicot, Amaury Leveaux, Romain Barnier, Fabien Gilot",00:03:16.230000,4
1183,Athens,2004,4x100,Freestyle,1,Men,GER,"Jens Schreiber, Christian Keller, Lars Conrad, Stefan Herbst, Torsten Spanneberg, Stephan Kunzelmann",00:03:17.180000,4
1184,Athens,2004,4x100,Freestyle,1,Women,AUS,"Alice Mills, Sarah Ryan, Petria Thomas, Jodie Henry, Libby Trickett",00:03:35.940000,1
1185,Athens,2004,4x100,Freestyle,1,Women,USA,"Jenny Thompson, Maritza Correia, Lindsay Benko, Colleen Lanne, Natalie Coughlin, Amanda Weir, Kara Lynn Joyce",00:03:36.390000,2
1186,Athens,2004,4x100,Freestyle,1,Women,NLD,"Chantal Groot, Inge De Bruijn, Marleen Veldhuis, Inge Dekker, Annabel Kosten",00:03:37.590000,3
1187,Athens,2004,4x100,Freestyle,1,Women,GER,"Franziska Van Almsick, Petra Dallmann, Daniela Gotz, Antje Buschschulte, Britta Steffen",00:03:37.940000,4
1188,Athens,2004,4x100,Freestyle,1,Women,FRA,"Malia Metella, Solenne Figues, Aurore Mongel, Celine Couderc",00:03:40.230000,4
1189,Athens,2004,4x100,Freestyle,1,Women,GBR,"Karen Pickering, Kathryn Evans, Lisa Chapman, Alison Sheppard, Melanie Marshall",00:03:40.820000,4
1190,Athens,2004,4x100,Freestyle,1,Women,SWE,"Cathrin Carlzon, Josefin Lillhage, Johanna Sjoberg, Therese Alshammar, Anna-Karin Kammerling",00:03:41.220000,4
